Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),Environment:Site Outdoor Air Wetbulb Temperature [C](TimeStep),Environment:Site Outdoor Air Humidity Ratio [kgWater/kgDryAir](TimeStep),Environment:Site Outdoor Air Barometric Pressure [Pa](TimeStep),WEST ZONE:Zone Air Temperature [C](TimeStep),EAST ZONE:Zone Air Temperature [C](TimeStep),NORTH ZONE:Zone Air Temperature [C](TimeStep),CHILLED WATER LOOP:Plant Supply Side Cooling Demand Rate [W](TimeStep),CHILLED WATER LOOP:Plant Supply Side Heating Demand Rate [W](TimeStep),HOT WATER LOOP:Plant Supply Side Cooling Demand Rate [W](TimeStep),HOT WATER LOOP:Plant Supply Side Heating Demand Rate [W](TimeStep),CHILLED WATER CONDENSER LOOP:Plant Supply Side Cooling Demand Rate [W](TimeStep),CHILLED WATER CONDENSER LOOP:Plant Supply Side Heating Demand Rate [W](TimeStep),REHEAT COIL ZONE 1:Heating Coil Heating Energy [J](TimeStep),REHEAT COIL ZONE 2:Heating Coil Heating Energy [J](TimeStep),REHEAT COIL ZONE 3:Heating Coil Heating Energy [J](TimeStep),DETAILED COOLING COIL:Cooling Coil Total Cooling Energy [J](TimeStep),LITTLE CHILLER:Chiller Evaporator Cooling Rate [W](TimeStep),LITTLE CHILLER:Chiller Evaporator Inlet Temperature [C](TimeStep),LITTLE CHILLER:Chiller Evaporator Outlet Temperature [C](TimeStep),LITTLE CHILLER:Chiller Evaporator Mass Flow Rate [kg/s](TimeStep),LITTLE CHILLER:Chiller Condenser Heat Transfer Rate [W](TimeStep),LITTLE CHILLER:Chiller Condenser Inlet Temperature [C](TimeStep),LITTLE CHILLER:Chiller Condenser Outlet Temperature [C](TimeStep),LITTLE CHILLER:Chiller Condenser Mass Flow Rate [kg/s](TimeStep),BIG CHILLER:Chiller Evaporator Cooling Rate [W](TimeStep),BIG CHILLER:Chiller Evaporator Inlet Temperature [C](TimeStep),BIG CHILLER:Chiller Evaporator Outlet Temperature [C](TimeStep),BIG CHILLER:Chiller Evaporator Mass Flow Rate [kg/s](TimeStep),BIG CHILLER:Chiller Condenser Heat Transfer Rate [W](TimeStep),BIG CHILLER:Chiller Condenser Inlet Temperature [C](TimeStep),BIG CHILLER:Chiller Condenser Outlet Temperature [C](TimeStep),BIG CHILLER:Chiller Condenser Mass Flow Rate [kg/s](TimeStep),BIG TOWER1:Cooling Tower Inlet Temperature [C](TimeStep),BIG TOWER1:Cooling Tower Outlet Temperature [C](TimeStep),BIG TOWER1:Cooling Tower Mass Flow Rate [kg/s](TimeStep),BIG TOWER1:Cooling Tower Heat Transfer Rate [W](TimeStep),BIG TOWER2:Cooling Tower Inlet Temperature [C](TimeStep),BIG TOWER2:Cooling Tower Outlet Temperature [C](TimeStep),BIG TOWER2:Cooling Tower Mass Flow Rate [kg/s](TimeStep),BIG TOWER2:Cooling Tower Heat Transfer Rate [W](TimeStep) 
 07/21  10:50:00,28.9225,22.264405278246547,0.014586241611486225,98886.0,22.25089126127582,23.36361011339146,23.30946390030482,17088.87079298664,0.0,0.0,0.0,97620.27275566069,0.0,0.0,0.0,0.0,10185909.283752108,0.0,16.262106118574093,16.262106118574093,0.0,0.0,38.274588965021099,38.274588965021099,0.0,17088.87079298664,16.262106118574093,6.67,0.4258030036011622,23541.13142101826,38.274588965021099,43.3949745373069,1.0998878,43.49760037159728,40.72250488396855,1.0998878,12758.587543433596,40.72250488396855,38.31257011115094,1.0998878,11079.749835646646 
 07/21  11:00:00,29.185000000000004,22.337480631577859,0.014586245765595467,98886.0,22.31285268096522,23.418465241648368,23.34711935687616,17128.861093199437,0.0,0.0,0.0,97686.63343350782,0.0,0.0,0.0,0.0,10211082.461786896,0.0,16.28459430676905,16.28459430676905,0.0,0.0,38.349052596618729,38.349052596618729,0.0,17128.861093199437,16.28459430676905,6.67,0.4258030036011622,23602.207452447554,38.349052596618729,43.48272269735603,1.0998878,43.58510970651336,40.8001051278445,1.0998878,12804.144896712014,40.8001051278445,38.38262709354384,1.0998878,11114.43021418628 
 07/21  11:10:00,29.36,22.38607461778172,0.014586241204909223,98886.0,22.360167050896,23.461396121270643,23.37373817223384,17286.459907916218,0.0,0.0,0.0,98045.04717783182,0.0,0.0,0.0,0.0,10290660.6108168,0.0,16.269049652741097,16.269049652741097,0.0,0.0,38.41374539080577,38.41374539080577,0.0,17286.459907916218,16.269049652741097,6.67,0.4304153300329816,23820.762459477857,38.41374539080577,43.594952964773849,1.0998878,43.7116615670659,40.91099922280602,1.0998878,12876.131959470138,40.91099922280602,38.48065990234232,1.0998878,11173.560376072162 
 07/21  11:20:00,29.535,22.434579249925105,0.014586242363243487,98886.0,22.413761751156476,23.508870536583666,23.403971348892577,17301.159415947568,0.0,0.0,0.0,98291.55585028068,0.0,0.0,0.0,0.0,10312465.407086496,0.0,16.27722746477515,16.27722746477515,0.0,0.0,38.52359471179268,38.52359471179268,0.0,17301.159415947568,16.27722746477515,6.669999999999998,0.4304153185337915,23851.544218052644,38.52359471179268,43.71149756602053,1.0998878,43.813783819674359,41.00065190449097,1.0998878,12933.461198397505,41.00065190449097,38.560074009442839,1.0998878,11220.632540160865 
 07/21  11:30:00,29.71,22.4829912299678,0.014586243961300021,98886.0,22.46059628380372,23.5502370729553,23.428521396926408,17438.287898714865,0.0,0.0,0.0,98638.08306905221,0.0,0.0,0.0,0.0,10381476.71107175,0.0,16.261863306325624,16.261863306325624,0.0,0.0,38.59331668207201,38.59331668207201,0.0,17438.287898714865,16.261863306325624,6.670000000000002,0.4345204010048148,24043.462790685247,38.59331668207201,43.822963370646089,1.0998878,43.93756825908058,41.109050368777179,1.0998878,13004.198696038564,41.109050368777179,38.6558578834633,1.0998878,11278.628510010367 
 07/21  11:40:00,29.885,22.531310989442589,0.014586244691975149,98886.0,22.514907389217698,23.59717096031474,23.458185440276347,17452.499723568275,0.0,0.0,0.0,98863.44803706769,0.0,0.0,0.0,0.0,10402238.33089049,0.0,16.269695088216787,16.269695088216787,0.0,0.0,38.69679522460554,38.69679522460554,0.0,17452.499723568275,16.269695088216787,6.67,0.43452038981474386,24073.19350905265,38.69679522460554,43.9329085837342,1.0998878,44.034906713115429,41.194460122937559,1.0998878,13059.041263548837,41.194460122937559,38.731655697091877,1.0998878,11322.819704613945 
 07/21  11:50:00,30.060000000000004,22.579537493630164,0.014586246338347846,98886.0,22.5747463199821,23.648670913565739,23.492559259723245,17491.137443697924,0.0,0.0,0.0,99005.84426271405,0.0,0.0,0.0,0.0,10426674.978279658,0.0,16.29098681806147,16.29098681806147,0.0,0.0,38.763411320727239,38.763411320727239,0.0,17491.137443697924,16.29098681806147,6.67,0.43452038981474386,24132.191172457042,38.763411320727239,44.01235714653271,1.0998878,44.11410554256246,41.26412034768254,1.0998878,13102.895294401418,41.26412034768254,38.79377764906682,1.0998878,11357.47714739082 
 07/21  12:00:00,30.235000000000004,22.62766847344365,0.01458624166649744,98886.0,22.620530912804644,23.687826869518547,23.515736544059036,17637.483890257598,0.0,0.0,0.0,99319.13738513304,0.0,0.0,0.0,0.0,10500459.572112315,0.0,16.276612867949806,16.276612867949806,0.0,0.0,38.82212706987806,38.82212706987806,0.0,17637.483890257598,16.276612867949806,6.669999999999998,0.43881036211609078,24335.970201631208,38.82212706987806,44.115396474795208,1.0998878,44.23038029827358,41.36586678253427,1.0998878,13169.689699988527,41.36586678253427,38.883674720029869,1.0998878,11411.9549652467 
 07/21  12:10:00,30.375,22.666113560052133,0.014586246987303547,98886.0,22.60843825109823,23.66452634144027,23.477477318345014,17651.20802996283,0.0,0.0,0.0,99571.73097252115,0.0,0.0,0.0,0.0,10520614.709976219,0.0,16.28410201521369,16.28410201521369,0.0,0.0,38.92256864587267,38.92256864587267,0.0,17651.20802996283,16.28410201521369,6.669999999999998,0.4388103507133534,24365.046404983925,38.92256864587267,44.22216235906037,1.0998878,44.32376652332536,41.447542101596727,1.0998878,13223.530953359379,41.447542101596727,38.955801724073129,1.0998878,11455.853639583409 
 07/21  12:20:00,30.515,22.704496261364047,0.014586246777928044,98886.0,22.622438110184939,23.667140842830027,23.461872382385779,17628.695217129625,0.0,0.0,0.0,99623.31513714414,0.0,0.0,0.0,0.0,10496331.874728892,0.0,16.271817384878778,16.271817384878778,0.0,0.0,38.98544571697892,38.98544571697892,0.0,17628.695217129625,16.271817384878778,6.67,0.4388103507133534,24341.20925973756,38.98544571697892,44.27985465920464,1.0998878,44.37336919565609,41.4912775801598,1.0998878,13250.505558612622,41.4912775801598,38.995039017436429,1.0998878,11476.534185501127 
 07/21  12:30:00,30.655,22.742819934555987,0.014586247063348416,98886.0,22.661685508383699,23.698940135550104,23.476686683502167,17604.760296292166,0.0,0.0,0.0,99509.48631036075,0.0,0.0,0.0,0.0,10484857.704111672,0.0,16.258756811281726,16.258756811281726,0.0,0.0,39.00480966553984,39.00480966553984,0.0,17604.760296292166,16.258756811281726,6.669999999999998,0.43881035071335336,24310.867330754696,39.00480966553984,44.292618993982319,1.0998878,44.38693418278711,41.503799492159178,1.0998878,13255.301128869874,41.503799492159178,39.00723904112712,1.0998878,11478.01407698009 
 07/21  12:40:00,30.795,22.781085554988917,0.014586247415459398,98886.0,22.705524138683104,23.736379006628636,23.49962134657355,17608.560914947462,0.0,0.0,0.0,99378.07242262367,0.0,0.0,0.0,0.0,10491712.826963932,0.0,16.260830691018918,16.260830691018918,0.0,0.0,39.01113890023234,39.01113890023234,0.0,17608.560914947462,16.260830691018918,6.67,0.4388103507133534,24316.674145016503,39.01113890023234,44.3002112575172,1.0998878,44.396616224855318,41.51295519243492,1.0998878,13257.7210015794,41.51295519243492,39.01651769786371,1.0998878,11477.448780839224 
 07/21  12:50:00,30.935000000000004,22.819293618013338,0.014586246338871713,98886.0,22.747511942676167,23.770866248503155,23.52047861215592,17627.033956382533,0.0,0.0,0.0,99290.13468164888,0.0,0.0,0.0,0.0,10504356.298635714,0.0,16.270910881663899,16.270910881663899,0.0,0.0,39.02357011707617,39.02357011707617,0.0,17627.033956382533,16.270910881663899,6.669999999999998,0.4388103507133534,24342.975414892182,39.02357011707617,44.31836321226422,1.0998878,44.41569712138575,41.53024580451522,1.0998878,13265.95188984489,41.53024580451522,39.03284303966591,1.0998878,11481.886640870001 
 07/21  13:00:00,31.075000000000004,22.857442998659687,0.01458624630276008,98886.0,22.788423226759613,23.803854038141126,23.540140736625508,17648.431190420095,0.0,0.0,0.0,99238.60368549377,0.0,0.0,0.0,0.0,10517373.673417258,0.0,16.282586766217397,16.282586766217397,0.0,0.0,39.04342025601653,39.04342025601653,0.0,17648.431190420095,16.282586766217397,6.67,0.4388103507133534,24374.023194458143,39.04342025601653,44.344966493171209,1.0998878,44.44263809558301,41.554342686306259,1.0998878,13279.02769286073,41.554342686306259,39.05506319071392,1.0998878,11490.514968647232 
 07/21  13:10:00,31.1625,22.88125565121503,0.014586243492766846,98886.0,22.889770181104976,23.90167547628721,23.624411280511013,17670.645535313375,0.0,0.0,0.0,99268.2723618514,0.0,0.0,0.0,0.0,10530888.230503969,0.0,16.294708581041573,16.294708581041573,0.0,0.0,39.066457456504327,39.066457456504327,0.0,17670.645535313375,16.294708581041573,6.670000000000002,0.4388103507133534,24406.52541026998,39.066457456504327,44.3750731872162,1.0998878,44.47290392405643,41.58101150668299,1.0998878,13295.565049106905,41.58101150668299,39.078988523246227,1.0998878,11503.128239071115 
 07/21  13:20:00,31.25,22.90504992795786,0.014586247288074105,98886.0,22.968415414223565,23.977209439453089,23.691006731585625,17751.1734632164,0.0,0.0,0.0,99419.32060710987,0.0,0.0,0.0,0.0,10590860.381698396,0.0,16.338651137182244,16.338651137182244,0.0,0.0,39.09113026167827,39.09113026167827,0.0,17751.1734632164,16.338651137182244,6.67,0.4388103507133534,24518.1669723214,39.09113026167827,44.42402893076605,1.0998878,44.52955240996654,41.63050112630344,1.0998878,13328.478158827094,41.63050112630344,39.12266141446668,1.0998878,11529.870828231959 
 07/21  13:30:00,31.337500000000003,22.92881757677674,0.014586244513377561,98886.0,23.00533317841507,24.009627518161666,23.715879268536498,17943.469203072935,0.0,0.0,0.0,99911.43737668445,0.0,0.0,0.0,0.0,10688553.066092993,0.0,16.345099977658366,16.345099977658366,0.0,0.0,39.15103568574462,39.15103568574462,0.0,17943.469203072935,16.345099977658366,6.67,0.4432688095113,24785.108724946193,39.15103568574462,44.541996334706499,1.0998878,44.66035941733383,41.74410374778114,1.0998878,13407.575856359274,41.74410374778114,39.22177860387819,1.0998878,11596.46805126256 
 07/21  13:40:00,31.425,22.952562355901227,0.014586242512866825,98886.0,23.041854782262669,24.039442405873463,23.73679205773477,17971.785469809154,0.0,0.0,0.0,100316.23441315169,0.0,0.0,0.0,0.0,10713904.151341545,0.0,16.36039668541807,16.36039668541807,0.0,0.0,39.26735644331812,39.26735644331812,0.0,17971.785469809154,16.36039668541807,6.67,0.4432687974565801,24836.197920811792,39.26735644331812,44.66942940360996,1.0998878,44.7721508101984,41.84123571153335,1.0998878,13474.973036204272,41.84123571153335,39.30663141449567,1.0998878,11652.921838502367 
 07/21  13:50:00,31.512500000000004,22.976289636927115,0.014586246034560905,98886.0,23.069128884580694,24.063387633834659,23.75382207508669,18116.177772092622,0.0,0.0,0.0,100803.7785318781,0.0,0.0,0.0,0.0,10784206.145749219,0.0,16.33953593929268,16.33953593929268,0.0,0.0,39.34024243903287,39.34024243903287,0.0,18116.177772092622,16.33953593929268,6.669999999999998,0.44779238206255109,25040.1709769693,39.34024243903287,44.78668118086703,1.0998878,44.90192286140685,41.953882890941809,1.0998878,13553.705165244297,41.953882890941809,39.40486743940733,1.0998878,11719.177568104798 
 07/21  14:00:00,31.6,22.999989673963154,0.014586243917441922,98886.0,23.102497406361964,24.093399660680473,23.778627787782303,18122.998010336938,0.0,0.0,0.0,101128.1849417002,0.0,0.0,0.0,0.0,10801696.888366634,0.0,16.34318331947961,16.34318331947961,0.0,0.0,39.4439407382061,39.4439407382061,0.0,18122.998010336938,16.34318331947961,6.67,0.447792367140545,25061.00093919485,39.4439407382061,44.89491016448968,1.0998878,44.996183903804219,42.0358061369234,1.0998878,13610.428566786844,42.0358061369234,39.47652141902265,1.0998878,11766.39083861207 
 07/21  14:10:00,31.6,22.999989673963154,0.014586243917441922,98886.0,23.12455453697269,24.115096701102585,23.797736371901995,18252.903534563917,0.0,0.0,0.0,101635.49846317053,0.0,0.0,0.0,0.0,10866102.021979759,0.0,16.322364825263475,16.322364825263475,0.0,0.0,39.502483698267507,39.502483698267507,0.0,18252.903534563917,16.322364825263475,6.67,0.45197307479419465,25244.121577902322,39.502483698267507,44.99328333745191,1.0998878,45.10641611935507,42.13110297845231,1.0998878,13679.164061485293,42.13110297845231,39.55892138888525,1.0998878,11825.684605952556 
 07/21  14:20:00,31.6,22.999989673963154,0.014586243917441922,98886.0,23.150362044029469,24.140538003030505,23.82178754212479,18257.18349341057,0.0,0.0,0.0,101998.18359335042,0.0,0.0,0.0,0.0,10880684.114138604,0.0,16.32463262738778,16.32463262738778,0.0,0.0,39.59090313169913,39.59090313169913,0.0,18257.18349341057,16.32463262738778,6.67,0.4519730598193959,25259.9861820767,39.59090313169913,45.08515344998947,1.0998878,45.185219004462158,42.19922798782003,1.0998878,13728.307937969286,42.19922798782003,39.617825742533629,1.0998878,11868.076856499461 
 07/21  14:30:00,31.6,22.999989673963154,0.014586243917441922,98886.0,23.179393767438307,24.16965585047723,23.85134761311899,18283.510853126223,0.0,0.0,0.0,102259.65496331174,0.0,0.0,0.0,0.0,10897218.028665139,0.0,16.3385806583748,16.3385806583748,0.0,0.0,39.63935118718842,39.63935118718842,0.0,18283.510853126223,16.3385806583748,6.67,0.4519730598193959,25301.332300832986,39.63935118718842,45.142594619113079,1.0998878,45.2420301694554,42.24834091187736,1.0998878,13763.738565683616,42.24834091187736,39.66028730151839,1.0998878,11898.656713639497 
 07/21  14:40:00,31.6,22.999989673963154,0.014586243917441922,98886.0,23.193597774525278,24.186734523709036,23.871765101500406,18409.535652419672,0.0,0.0,0.0,102666.34085086624,0.0,0.0,0.0,0.0,10959159.942062762,0.0,16.3171132139433,16.3171132139433,0.0,0.0,39.67722141908636,39.67722141908636,0.0,18409.535652419672,16.3171132139433,6.669999999999998,0.456099248123945,25477.224711577554,39.67722141908636,45.21872286614817,1.0998878,45.33039214120102,42.324725608543058,1.0998878,13818.863550652035,42.324725608543058,39.726333712547198,1.0998878,11946.18730238331 
 07/21  14:50:00,31.6,22.999989673963154,0.014586243917441922,98886.0,23.211069344879854,24.206434380799228,23.896108321549339,18409.038015373968,0.0,0.0,0.0,102963.62003650346,0.0,0.0,0.0,0.0,10970180.405214688,0.0,16.316852195375057,16.316852195375057,0.0,0.0,39.75280182455378,39.75280182455378,0.0,18409.038015373968,16.316852195375057,6.669999999999998,0.45609923683155975,25485.309293149225,39.75280182455378,45.296061733182167,1.0998878,45.39498257480244,42.38056448148947,1.0998878,13859.142557683326,42.38056448148947,39.77461401458255,1.0998878,11980.938066492834 
 07/21  15:00:00,31.6,22.999989673963154,0.014586243917441922,98886.0,23.232533379137118,24.22997937975886,23.92621267255105,18429.139494559528,0.0,0.0,0.0,103173.9734646114,0.0,0.0,0.0,0.0,10982873.151529424,0.0,16.3274054213864,16.3274054213864,0.0,0.0,39.792040120238329,39.792040120238329,0.0,18429.139494559528,16.3274054213864,6.67,0.45609923683155975,25517.261238996554,39.792040120238329,45.34224983427739,1.0998878,45.44068620207642,42.42007372811228,1.0998878,13887.65232154106,42.42007372811228,39.80877500793233,1.0998878,12005.526826732821 
 07/21  15:10:00,31.495,22.971545524588789,0.014586245238476742,98886.0,23.251634309845593,24.253222803499655,23.958386968192575,18453.610205365316,0.0,0.0,0.0,103470.84069345962,0.0,0.0,0.0,0.0,10998275.808763769,0.0,16.340252540585945,16.340252540585945,0.0,0.0,39.82039068487384,39.82039068487384,0.0,18453.610205365316,16.340252540585945,6.669999999999998,0.45609923683155975,25553.919963391265,39.82039068487384,45.37857396654362,1.0998878,45.47677284558733,42.45082235541345,1.0998878,13912.218554795087,42.45082235541345,39.834455818958428,1.0998878,12028.826269180077 
 07/21  15:20:00,31.39,22.94306989555869,0.014586247279938998,98886.0,23.254519557890729,24.26293113833656,23.979808687618559,18573.074668153782,0.0,0.0,0.0,103932.2789241904,0.0,0.0,0.0,0.0,11055989.564473022,0.0,16.316782698222704,16.316782698222704,0.0,0.0,39.84422249970969,39.84422249970969,0.0,18573.074668153782,16.316782698222704,6.67,0.4601666904085111,25719.5886258393,39.84422249970969,45.43844004896872,1.0998878,45.54858378725273,42.51247537602326,1.0998878,13958.968937924676,42.51247537602326,39.8868800340275,1.0998878,12071.2559887835 
 07/21  15:30:00,31.285,22.914556947592808,0.0145862422263188,98886.0,23.261498687657676,24.274988108019433,24.004790094783269,18566.279464653195,0.0,0.0,0.0,104291.20968777429,0.0,0.0,0.0,0.0,11062795.180039037,0.0,16.313247007491268,16.313247007491268,0.0,0.0,39.906707770867949,39.906707770867949,0.0,18566.279464653195,16.313247007491268,6.67,0.4601666793885012,25717.714023208373,39.906707770867949,45.50051757896563,1.0998878,45.59808539586569,42.554858027976759,1.0998878,13991.73255941332,42.554858027976759,39.9226581616996,1.0998878,12101.620493933875 
 07/21  15:40:00,31.18,22.886016245793653,0.01458624419056076,98886.0,23.273450541353069,24.29063748407765,24.035307953749354,18579.624424475034,0.0,0.0,0.0,104565.99793999989,0.0,0.0,0.0,0.0,11071437.926281846,0.0,16.320191156050428,16.320191156050428,0.0,0.0,39.933670184684867,39.933670184684867,0.0,18579.624424475034,16.320191156050428,6.67,0.4601666793885012,25739.119087888994,39.933670184684867,45.53213576664508,1.0998878,45.6292776981247,42.58142248232495,1.0998878,14013.030755712896,42.58142248232495,39.94476499942636,1.0998878,12122.114524554876 
 07/21  15:50:00,31.075000000000004,22.857442998659687,0.01458624630276008,98886.0,23.28586863678452,24.30555424110575,24.067465304513445,18597.66531288676,0.0,0.0,0.0,104808.80200175203,0.0,0.0,0.0,0.0,11083011.491173003,0.0,16.3295788487609,16.3295788487609,0.0,0.0,39.95201930932214,39.95201930932214,0.0,18597.66531288676,16.3295788487609,6.67,0.46016667938850117,25765.919259264945,39.95201930932214,45.556314144277639,1.0998878,45.65348829256587,42.601962318741929,1.0998878,14029.923939448081,42.601962318741929,39.96167184684532,1.0998878,12138.817304110436 
 07/21  16:00:00,30.970000000000004,22.828833418003727,0.014586241540166781,98886.0,23.297833574939895,24.317918219715275,24.099162165666184,18617.485648962884,0.0,0.0,0.0,105042.1876904499,0.0,0.0,0.0,0.0,11095087.674217802,0.0,16.33989254918447,16.33989254918447,0.0,0.0,39.967934130070158,39.967934130070158,0.0,18617.485648962884,16.33989254918447,6.67,0.46016667938850117,25794.867163447332,39.967934130070158,45.57852536719395,1.0998878,45.675616202281357,42.62070353242194,1.0998878,14045.509736545248,42.62070353242194,39.977030807868327,1.0998878,12154.36731556441 
 07/21  16:10:00,30.830000000000003,22.79064040058164,0.014586241967139329,98886.0,23.25054128879859,24.26550563445343,24.06916297683272,18636.93091498987,0.0,0.0,0.0,105311.73477525472,0.0,0.0,0.0,0.0,11106702.115817117,0.0,16.350011117959718,16.350011117959718,0.0,0.0,39.982380665711279,39.982380665711279,0.0,18636.93091498987,16.350011117959718,6.67,0.4601666793885012,25823.136241067863,39.982380665711279,45.59912065476212,1.0998878,45.69602758111783,42.637847885090547,1.0998878,14060.544207555096,42.637847885090547,39.990733069957119,1.0998878,12170.192433723663 
 07/21  16:20:00,30.69,22.752389126630939,0.014586242729403025,98886.0,23.223163759831946,24.231346855087684,24.056301907778676,18596.51673641963,0.0,0.0,0.0,105457.89563490243,0.0,0.0,0.0,0.0,11071263.928112058,0.0,16.32898119169231,16.32898119169231,0.0,0.0,39.995547066651948,39.995547066651948,0.0,18596.51673641963,16.32898119169231,6.67,0.4601666793885012,25769.537733932968,39.995547066651948,45.60062894897371,1.0998878,45.689573494875357,42.63174243279334,1.0998878,14058.936957434838,42.63174243279334,39.98432100076067,1.0998878,12171.602114424259 
 07/21  16:30:00,30.55,22.71407972561086,0.014586242220612259,98886.0,23.221239932618933,24.222260526322438,24.07101546179732,18549.285474020155,0.0,0.0,0.0,105463.89880310765,0.0,0.0,0.0,0.0,11044718.51645245,0.0,16.304404111109663,16.304404111109663,0.0,0.0,39.972586121143759,39.972586121143759,0.0,18549.285474020155,16.304404111109663,6.67,0.4601666793885012,25702.33828581002,39.972586121143759,45.5630515825943,1.0998878,45.65261035526869,42.599221474556397,1.0998878,14038.488389732547,42.599221474556397,39.95502782677184,1.0998878,12156.762276269346 
 07/21  16:40:00,30.41,22.675711513852943,0.014586243137762406,98886.0,23.22651667192624,24.217735139684128,24.093683388488779,18527.234724552236,0.0,0.0,0.0,105455.8804369834,0.0,0.0,0.0,0.0,11035545.864447095,0.0,16.292929952133539,16.292929952133539,0.0,0.0,39.93784418669174,39.93784418669174,0.0,18527.234724552236,16.292929952133539,6.669999999999998,0.4601666793885012,25668.13257710454,39.93784418669174,45.520869631168888,1.0998878,45.61254211055711,42.56400051994107,1.0998878,14016.175257159168,42.56400051994107,39.92338968349235,1.0998878,12140.290190071342 
 07/21  16:50:00,30.270000000000004,22.63728529735914,0.014586243360186973,98886.0,23.231426168996806,24.209702371837837,24.114594560235518,18519.824185803634,0.0,0.0,0.0,105492.43658325903,0.0,0.0,0.0,0.0,11032610.0210047,0.0,16.289073872309204,16.289073872309204,0.0,0.0,39.90929065068079,39.90929065068079,0.0,18519.824185803634,16.289073872309204,6.670000000000002,0.4601666793885012,25654.648998565197,39.90929065068079,45.489383308293067,1.0998878,45.58210033625538,42.53711979397604,1.0998878,13999.782356454916,42.53711979397604,39.89897676328218,1.0998878,12128.944376601552 
 07/21  17:00:00,30.130000000000004,22.598799995442957,0.014586244087482731,98886.0,23.23579877096533,24.19919522758142,24.1340328512248,18515.761797235144,0.0,0.0,0.0,105567.691671191,0.0,0.0,0.0,0.0,11030341.90450883,0.0,16.2869600075969,16.2869600075969,0.0,0.0,39.88853620453042,39.88853620453042,0.0,18515.761797235144,16.2869600075969,6.67,0.4601666793885012,25646.65962138586,39.88853620453042,45.46689110829777,1.0998878,45.560007436907877,42.51745961354458,1.0998878,13988.582757700886,42.51745961354458,39.88081459698688,1.0998878,12122.057210166124 
 07/21  17:10:00,29.955000000000003,22.550610216047134,0.014586241634346574,98886.0,31.15598719335991,30.310798949803976,30.017555629931594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.286520051327576,16.286520051327576,0.0,0.0,39.88081542159828,39.88081542159828,0.0,0.0,16.286520051327576,16.286520051327576,0.0,0.0,39.88081542159828,39.88081542159828,0.0,45.55787995295136,45.55787995295136,0.0,0.0,45.55787995295136,45.55787995295136,0.0,0.0 
 07/21  17:20:00,29.78,22.502331920361873,0.014586247073921139,98886.0,38.191179997134309,35.95176116294719,35.90176908292253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.286520051327576,16.286520051327576,0.0,0.0,39.88081542159828,39.88081542159828,0.0,0.0,16.286520051327576,16.286520051327576,0.0,0.0,39.88081542159828,39.88081542159828,0.0,45.55787995295136,45.55787995295136,0.0,0.0,45.55787995295136,45.55787995295136,0.0,0.0 
 07/21  17:30:00,29.605,22.453957351343349,0.014586245404385584,98886.0,38.989052840039729,36.62738337543469,36.64087360092867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.286520051327576,16.286520051327576,0.0,0.0,39.880815421598267,39.880815421598267,0.0,0.0,16.286520051327576,16.286520051327576,0.0,0.0,39.880815421598267,39.880815421598267,0.0,45.557879952951349,45.557879952951349,0.0,0.0,45.557879952951349,45.557879952951349,0.0,0.0 
 07/21  17:40:00,29.43,22.40548947151527,0.01458624431152768,98886.0,39.21023534088759,36.80834117437456,36.85626148194016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.286520051327586,16.286520051327586,0.0,0.0,39.88081542159829,39.88081542159829,0.0,0.0,16.286520051327586,16.286520051327586,0.0,0.0,39.88081542159829,39.88081542159829,0.0,45.557879952951378,45.557879952951378,0.0,0.0,45.557879952951378,45.557879952951378,0.0,0.0 
 07/21  17:50:00,29.255000000000004,22.3569284726561,0.014586242847741944,98886.0,40.01398442902099,37.46230470800306,37.59332166924535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.286520051327594,16.286520051327594,0.0,0.0,39.88081542159831,39.88081542159831,0.0,0.0,16.286520051327594,16.286520051327594,0.0,0.0,39.88081542159831,39.88081542159831,0.0,45.557879952951399,45.557879952951399,0.0,0.0,45.557879952951399,45.557879952951399,0.0,0.0 
 07/21  18:00:00,29.080000000000003,22.308273773141999,0.014586242592888972,98886.0,40.783995816198778,38.08950238577317,38.3500423255328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.286520051327594,16.286520051327594,0.0,0.0,39.88081542159831,39.88081542159831,0.0,0.0,16.286520051327594,16.286520051327594,0.0,0.0,39.88081542159831,39.88081542159831,0.0,45.557879952951399,45.557879952951399,0.0,0.0,45.557879952951399,45.557879952951399,0.0,0.0 
 07/21  18:10:00,28.817500000000004,22.23511844453613,0.014586242546001705,98886.0,37.69182299014955,35.915560218623948,35.997340539243108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.286520051327579,16.286520051327579,0.0,0.0,39.88081542159827,39.88081542159827,0.0,0.0,16.286520051327579,16.286520051327579,0.0,0.0,39.88081542159827,39.88081542159827,0.0,45.55787995295135,45.55787995295135,0.0,0.0,45.55787995295135,45.55787995295135,0.0,0.0 
