Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),Environment:Site Outdoor Air Wetbulb Temperature [C](TimeStep),Environment:Site Outdoor Air Humidity Ratio [kgWater/kgDryAir](TimeStep),Environment:Site Outdoor Air Barometric Pressure [Pa](TimeStep),WEST ZONE:Zone Air Temperature [C](TimeStep),EAST ZONE:Zone Air Temperature [C](TimeStep),NORTH ZONE:Zone Air Temperature [C](TimeStep),CHILLED WATER LOOP:Plant Supply Side Cooling Demand Rate [W](TimeStep),CHILLED WATER LOOP:Plant Supply Side Heating Demand Rate [W](TimeStep),HOT WATER LOOP:Plant Supply Side Cooling Demand Rate [W](TimeStep),HOT WATER LOOP:Plant Supply Side Heating Demand Rate [W](TimeStep),CHILLED WATER CONDENSER LOOP:Plant Supply Side Cooling Demand Rate [W](TimeStep),CHILLED WATER CONDENSER LOOP:Plant Supply Side Heating Demand Rate [W](TimeStep),REHEAT COIL ZONE 1:Heating Coil Heating Energy [J](TimeStep),REHEAT COIL ZONE 2:Heating Coil Heating Energy [J](TimeStep),REHEAT COIL ZONE 3:Heating Coil Heating Energy [J](TimeStep),DETAILED COOLING COIL:Cooling Coil Total Cooling Energy [J](TimeStep),LITTLE CHILLER:Chiller Electricity Rate [W](TimeStep),LITTLE CHILLER:Chiller Evaporator Cooling Rate [W](TimeStep),LITTLE CHILLER:Chiller Evaporator Inlet Temperature [C](TimeStep),LITTLE CHILLER:Chiller Evaporator Outlet Temperature [C](TimeStep),LITTLE CHILLER:Chiller Evaporator Mass Flow Rate [kg/s](TimeStep),LITTLE CHILLER:Chiller Condenser Heat Transfer Rate [W](TimeStep),LITTLE CHILLER:Chiller Condenser Inlet Temperature [C](TimeStep),LITTLE CHILLER:Chiller Condenser Outlet Temperature [C](TimeStep),LITTLE CHILLER:Chiller Condenser Mass Flow Rate [kg/s](TimeStep),BIG CHILLER:Chiller Electricity Rate [W](TimeStep),BIG CHILLER:Chiller Evaporator Cooling Rate [W](TimeStep),BIG CHILLER:Chiller Evaporator Inlet Temperature [C](TimeStep),BIG CHILLER:Chiller Evaporator Outlet Temperature [C](TimeStep),BIG CHILLER:Chiller Evaporator Mass Flow Rate [kg/s](TimeStep),BIG CHILLER:Chiller Condenser Heat Transfer Rate [W](TimeStep),BIG CHILLER:Chiller Condenser Inlet Temperature [C](TimeStep),BIG CHILLER:Chiller Condenser Outlet Temperature [C](TimeStep),BIG CHILLER:Chiller Condenser Mass Flow Rate [kg/s](TimeStep),BIG TOWER1:Cooling Tower Inlet Temperature [C](TimeStep),BIG TOWER1:Cooling Tower Outlet Temperature [C](TimeStep),BIG TOWER1:Cooling Tower Mass Flow Rate [kg/s](TimeStep),BIG TOWER1:Cooling Tower Heat Transfer Rate [W](TimeStep),BIG TOWER1:Cooling Tower Fan Electricity Rate [W](TimeStep),BIG TOWER1:Cooling Tower Fan Electricity Energy [J](TimeStep),BIG TOWER2:Cooling Tower Inlet Temperature [C](TimeStep),BIG TOWER2:Cooling Tower Outlet Temperature [C](TimeStep),BIG TOWER2:Cooling Tower Mass Flow Rate [kg/s](TimeStep),BIG TOWER2:Cooling Tower Heat Transfer Rate [W](TimeStep),BIG TOWER2:Cooling Tower Fan Electricity Rate [W](TimeStep),BIG TOWER2:Cooling Tower Fan Electricity Energy [J](TimeStep) 
 07/21  07:40:00,23.235,20.636906146674375,0.0145929418809937,98886.0,19.55798229035019,21.38973965438781,20.97360242641448,14294.395212749227,0.0,0.0,0.0,89142.87731444964,0.0,0.0,0.0,0.0,8356649.432186303,0.0,0.0,15.893989776951557,15.893989776951557,0.0,0.0,35.64467510709342,35.64467510709342,0.0,5313.437149678644,14294.395212749227,15.893989776951557,6.670000000000002,0.370361623651436,19607.83236242787,35.64467510709342,39.90953647406809,1.0998878000000004,40.026199494972079,37.650131785948008,1.0998878000000004,10924.04495984142,500.00000000000019,300000.0,37.650131785948008,35.56690101846203,1.0998878000000004,9577.718042003493,500.00000000000019,300000.0 
 07/21  07:50:00,23.532500000000004,20.725904315543685,0.014593477517257982,98886.0,19.388506149839356,21.24938842080322,20.794798293469215,13376.449831426848,0.0,0.0,0.0,85062.43399410942,0.0,0.0,0.0,0.0,8035592.806064132,0.0,0.0,15.748886749908147,15.748886749908147,0.0,0.0,35.16630203168999,35.16630203168999,0.0,4994.265547627856,13376.449831426848,15.748886749908147,6.670000000000002,0.35210726061299699,18370.7153790547,35.16630203168999,39.16208049692961,1.0998878,39.2276683972002,36.953182362550297,1.0998878,10457.020062467953,500.0,300000.0,36.953182362550297,34.95983166028629,1.0998878,9164.491655503927,500.0,300000.0 
 07/21  08:00:00,23.830000000000003,20.814597105378,0.014594012857098027,98886.0,19.418231669594797,21.3162233703305,20.859005254201408,13337.849037397993,0.0,0.0,0.0,83015.77732154369,0.0,0.0,0.0,0.0,7903781.531933132,0.0,0.0,15.722642131875839,15.722642131875839,0.0,0.0,34.8340476336502,34.8340476336502,0.0,4962.354673608509,13337.849037397993,15.722642131875839,6.670000000000002,0.35210726061299699,18300.203711006503,34.8340476336502,38.81448924352401,1.0998878,38.87119688672092,36.64410087576124,1.0998878,10239.14295927184,500.0,300000.0,36.64410087576124,34.6931539556767,1.0998878,8969.538952246985,500.0,300000.0 
 07/21  08:10:00,24.1625,20.91336293322088,0.014594612541285008,98886.0,21.23262396048114,22.41318146749701,22.360329513702319,14782.894264708726,0.0,0.0,0.0,84272.24031795995,0.0,0.0,0.0,0.0,8944419.624232568,0.0,0.0,15.96598528990734,15.96598528990734,0.0,0.0,34.86602929412729,34.86602929412729,0.0,5417.860659816681,14782.894264708726,15.96598528990734,6.669999999999998,0.37969224908763468,20200.75492452541,34.86602929412729,39.25985609093412,1.0998877999999999,39.24325352985642,36.973522848824618,1.0998877999999999,10435.157176773726,499.99999999999997,300000.0,36.973522848824618,34.98636767516271,1.0998877999999999,9136.007520669602,499.99999999999997,300000.0 
 07/21  08:20:00,24.495,21.011756109716793,0.014595213456517686,98886.0,21.376642825501418,22.516668472758729,22.544867467366026,15898.051734751813,0.0,0.0,0.0,91576.96102906336,0.0,0.0,0.0,0.0,9433335.693196267,0.0,0.0,16.02417958223655,16.02417958223655,0.0,0.0,36.19873195611415,36.19873195611415,0.0,5869.308906498105,15898.051734751813,16.02417958223655,6.669999999999998,0.406186327102167,21767.360641249918,36.19873195611415,40.93330810629381,1.0998877999999999,40.930482258466728,38.453173122857197,1.0998877999999999,11389.505557457267,499.9999999999999,300000.0,38.453173122857197,36.28582575676398,1.0998877999999999,9964.446712051282,499.9999999999999,300000.0 
 07/21  08:30:00,24.8275,21.109773899825436,0.0145958150212605,98886.0,21.49948039494366,22.634917162326805,22.70260828748419,15996.776855129023,0.0,0.0,0.0,93678.06479749763,0.0,0.0,0.0,0.0,9561582.341018865,0.0,0.0,16.159097979302577,16.159097979302577,0.0,0.0,36.59627329349403,36.59627329349403,0.0,5934.051514688067,15996.776855129023,16.159097979302577,6.67,0.40291026443958957,21930.82836981709,36.59627329349403,41.36640499042801,1.0998878,41.48550703049811,38.941164552556497,1.0998878,11697.69342713078,500.0,300000.0,38.941164552556497,36.71657997349433,1.0998878,10227.596573258572,500.0,300000.0 
 07/21  08:40:00,25.16,21.207409891476546,0.014596411214335125,98886.0,21.649025475709608,22.765584895188409,22.865844282430616,16037.970547201787,0.0,0.0,0.0,94318.50650501788,0.0,0.0,0.0,0.0,9551734.736404784,0.0,0.0,16.18357811878314,16.18357811878314,0.0,0.0,36.83170848157264,36.83170848157264,0.0,5967.172778108172,16037.970547201787,16.18357811878314,6.670000000000003,0.4029102644395897,22005.14332530996,36.83170848157264,41.61800427950522,1.0998878000000006,41.722444248603839,39.15079913869806,1.0998878000000006,11823.218124076755,500.0000000000002,300000.0,39.15079913869806,36.903613640421408,1.0998878000000006,10331.505000066127,500.0000000000002,300000.0 
 07/21  08:50:00,25.4925,21.304680019232177,0.014597012365952676,98886.0,21.734867106410808,22.847084369309916,22.954465562487909,16140.57693191632,0.0,0.0,0.0,94709.27957877188,0.0,0.0,0.0,0.0,9638349.093920153,0.0,0.0,16.244554918821814,16.244554918821814,0.0,0.0,36.96973105606931,36.96973105606931,0.0,6012.770891997798,16140.57693191632,16.244554918821814,6.669999999999998,0.4029102644395895,22153.34782391412,36.96973105606931,41.78826252538185,1.0998878,41.904710665327169,39.31250708941725,1.0998878,11917.736308925494,500.0,300000.0,39.31250708941725,37.04861918070799,1.0998878,10408.294849871567,500.0,300000.0 
 07/21  09:00:00,25.825000000000004,21.401586986529787,0.014597615177390052,98886.0,21.761405117782969,22.880758680753556,22.979263610544395,16367.994927833124,0.0,0.0,0.0,95326.3472206928,0.0,0.0,0.0,0.0,9747653.229901145,0.0,0.0,16.255984847936227,16.255984847936227,0.0,0.0,37.12233178245907,37.12233178245907,0.0,6101.552436147549,16367.994927833124,16.255984847936227,6.67,0.4081009114408646,22469.547363980673,37.12233178245907,42.00963919690205,1.0998878,42.13583481166806,39.51671340416564,1.0998878,12041.491874232492,500.0,300000.0,39.51671340416564,37.23061196102869,1.0998878,10510.42226311127,500.0,300000.0 
 07/21  09:10:00,26.122500000000004,21.487980024998536,0.014598153058881411,98886.0,21.792040662713707,22.916420213490985,23.00236757864675,16385.054617510315,0.0,0.0,0.0,95737.18977780533,0.0,0.0,0.0,0.0,9765995.423907908,0.0,0.0,16.265994625599494,16.265994625599494,0.0,0.0,37.310165355925509,37.310165355925509,0.0,6123.694523216383,16385.054617510315,16.265994625599494,6.67,0.40810089726846818,22508.749140726697,37.310165355925509,42.20599947235525,1.0998878,42.31158941327909,39.67219375896563,1.0998878,12134.70335252897,500.0,300000.0,39.67219375896563,37.36955007071276,1.0998878,10586.475747907487,500.0,300000.0 
 07/21  09:20:00,26.42,21.57408709111293,0.014598691281049077,98886.0,21.82129219756844,22.950191601312956,23.025687263611919,16526.106791737726,0.0,0.0,0.0,96123.44564008959,0.0,0.0,0.0,0.0,9834946.369454474,0.0,0.0,16.242671041295738,16.242671041295738,0.0,0.0,37.42467149950578,37.42467149950578,0.0,6181.209386983443,16526.106791737726,16.242671041295738,6.67,0.4126151172639324,22707.31617872117,37.42467149950578,42.363695545013047,1.0998878,42.48171023850641,39.822632040058248,1.0998878,12225.194459425898,500.0,300000.0,39.822632040058248,37.50398891062683,1.0998878,10660.033674772514,500.0,300000.0 
 07/21  09:30:00,26.7175,21.659899974652448,0.014599230665676791,98886.0,21.86295724590389,22.99370169441278,23.057970293101158,16531.058873368755,0.0,0.0,0.0,96302.62398235979,0.0,0.0,0.0,0.0,9852257.508329004,0.0,0.0,16.24554517045593,16.24554517045593,0.0,0.0,37.56002956850957,37.56002956850957,0.0,6195.023401185813,16531.058873368755,16.24554517045593,6.669999999999998,0.41261510016443855,22726.082274554567,37.56002956850957,42.50313539091341,1.0998878,42.606495853739158,39.933456696479769,1.0998878,12289.380400406073,500.0,300000.0,39.933456696479769,37.60379975014682,1.0998878,10710.670039449686,500.0,300000.0 
 07/21  09:40:00,27.015,21.745424787431113,0.014599768677320713,98886.0,21.913579887923939,23.04447138921834,23.096037709765129,16566.06702831622,0.0,0.0,0.0,96356.2576704467,0.0,0.0,0.0,0.0,9875147.970805614,0.0,0.0,16.265860768904653,16.265860768904653,0.0,0.0,37.645894756964427,37.645894756964427,0.0,6214.606296771103,16566.06702831622,16.265860768904653,6.670000000000002,0.41261510016443855,22780.673325087326,37.645894756964427,42.6008745722756,1.0998878,42.70368642538715,40.0201627223116,1.0998878,12337.583424858703,500.0,300000.0,40.0201627223116,37.68253156233998,1.0998878,10747.331733886016,500.0,300000.0 
 07/21  09:50:00,27.3125,21.830668661120698,0.01460030857268723,98886.0,21.95124433732347,23.083418189263793,23.12216627451095,16723.116265922894,0.0,0.0,0.0,96586.56112972278,0.0,0.0,0.0,0.0,9954062.589734137,0.0,0.0,16.248208632317675,16.248208632317675,0.0,0.0,37.71931232511773,37.71931232511773,0.0,6274.52186451845,16723.116265922894,16.248208632317675,6.67,0.4172929926741264,22997.638130441344,37.71931232511773,42.72148373199517,1.0998878,42.83902315523707,40.1400279045655,1.0998878,12408.714344611308,500.0,300000.0,40.1400279045655,37.790099938991158,1.0998878,10803.866678894698,500.0,300000.0 
 07/21  10:00:00,27.61,21.915613676724758,0.014600842132736948,98886.0,21.997978980691167,23.12855293641697,23.15286866301819,16733.687854055646,0.0,0.0,0.0,96704.34726985655,0.0,0.0,0.0,0.0,9973668.987874525,0.0,0.0,16.25427496298163,16.25427496298163,0.0,0.0,37.83919586559901,37.83919586559901,0.0,6289.194196865456,16733.687854055646,16.25427496298163,6.67,0.41729297920719368,23022.882050921104,37.83919586559901,42.84685802837517,1.0998878,42.949587604409128,40.23824796796219,1.0998878,12465.46804093888,500.0,300000.0,40.23824796796219,37.878749312901359,1.0998878,10847.86822053848,500.0,300000.0 
 07/21  10:10:00,27.872500000000004,21.99034987662147,0.014601321980309723,98886.0,22.03972703122527,23.169253207217659,23.179052886905909,16870.10295646441,0.0,0.0,0.0,96965.12768096596,0.0,0.0,0.0,0.0,10042330.878460704,0.0,0.0,16.23777921270075,16.23777921270075,0.0,0.0,37.91673622904933,37.91673622904933,0.0,6342.931138130655,16870.10295646441,16.23777921270075,6.669999999999998,0.42141879161694476,23213.034094595063,37.91673622904933,42.96575799190399,1.0998878,43.081045642806227,40.35434786060953,1.0998878,12536.077592187345,500.0,300000.0,40.35434786060953,37.982542392787959,1.0998878,10904.44917376641,500.0,300000.0 
 07/21  10:20:00,28.135,22.064856858586926,0.014601797331348811,98886.0,22.09100763250896,23.217407209797064,23.211637534402258,16882.79067230723,0.0,0.0,0.0,97104.32295549983,0.0,0.0,0.0,0.0,10062504.184331548,0.0,0.0,16.244988412419749,16.244988412419749,0.0,0.0,38.02830124001473,38.02830124001473,0.0,6357.798714125195,16882.79067230723,16.244988412419749,6.67,0.4214187811184367,23240.589386432424,38.02830124001473,43.08331650064317,1.0998878,43.185828717398958,40.4471733239855,1.0998878,12591.053080490166,500.0,300000.0,40.4471733239855,38.06602231821332,1.0998878,10947.41557424339,500.0,300000.0 
 07/21  10:30:00,28.3975,22.139140989335777,0.01460227279666502,98886.0,22.150166744992487,23.27197179674508,23.250114946365757,16921.37567393367,0.0,0.0,0.0,97161.60179819026,0.0,0.0,0.0,0.0,10087184.068540162,0.0,0.0,16.266911927776609,16.266911927776609,0.0,0.0,38.10240830521655,38.10240830521655,0.0,6378.058693358152,16921.37567393367,16.266911927776609,6.67,0.4214187811184367,23299.434367291822,38.10240830521655,43.17022282283928,1.0998878,43.27257145748412,40.52426768590233,1.0998878,12635.411798257408,500.0,300000.0,40.52426768590233,38.13578178308421,1.0998878,10981.13799082323,500.0,300000.0 
 07/21  10:40:00,28.66,22.213213316282258,0.014602749393031635,98886.0,22.196883395290184,23.315336582233507,23.27793505020815,17073.189641825396,0.0,0.0,0.0,97401.28125171013,0.0,0.0,0.0,0.0,10164056.386940329,0.0,0.0,16.253186436607778,16.253186436607778,0.0,0.0,38.1689587321313,38.1689587321313,0.0,6436.60199090202,17073.189641825396,16.253186436607778,6.67,0.42580750898488797,23509.791632727414,38.1689587321313,43.28252764820237,1.0998878,43.398775994808598,40.63560088344037,1.0998878,12703.783243996577,500.0,300000.0,40.63560088344037,38.23526163650253,1.0998878,11035.634107914731,500.0,300000.0 
 07/21  10:50:00,28.9225,22.287069979499706,0.014603224449111999,98886.0,22.25100337750127,23.363734835642519,23.309595963519528,17089.068427137136,0.0,0.0,0.0,97545.18492057597,0.0,0.0,0.0,0.0,10186027.164279636,0.0,0.0,16.262115828344944,16.262115828344944,0.0,0.0,38.28072721328707,38.28072721328707,0.0,6452.9267101741629,17089.068427137136,16.262115828344944,6.67,0.4258074979682085,23541.9951373113,38.28072721328707,43.40130065081887,1.0998878,43.503932864319519,40.72858243597258,1.0998878,12759.759641289736,500.0,300000.0,40.72858243597258,38.31873839869978,1.0998878,11079.332676166221,500.0,300000.0 
 07/21  11:00:00,29.185000000000004,22.36072121017204,0.014603706178651987,98886.0,22.312965296779468,23.418590059548806,23.347251546969618,17129.059195877333,0.0,0.0,0.0,97609.4706870239,0.0,0.0,0.0,0.0,10211200.604201965,0.0,0.0,16.28460403908264,16.28460403908264,0.0,0.0,38.35531032167202,38.35531032167202,0.0,6474.0284758849679,17129.059195877333,16.28460403908264,6.67,0.4258074979682085,23603.0876717623,38.35531032167202,43.489171877195378,1.0998878,43.59156676664583,40.80630560256926,1.0998878,12805.324556079177,500.0,300000.0,40.80630560256926,38.3889273055514,1.0998878,11113.971668936343,500.0,300000.0 
 07/21  11:10:00,29.36,22.409690387105898,0.014604019827677907,98886.0,22.360280189138995,23.461521139978936,23.37387059141201,17286.65785980083,0.0,0.0,0.0,97966.69768984379,0.0,0.0,0.0,0.0,10290778.692321714,0.0,0.0,16.269059375880447,16.269059375880447,0.0,0.0,38.42012264211997,38.42012264211997,0.0,6535.006672029878,17286.65785980083,16.269059375880447,6.669999999999998,0.4304198236504786,23821.66453183071,38.42012264211997,43.60152642408579,1.0998878,43.71823569209886,40.91730294390658,1.0998878,12877.375149932937,500.0,300000.0,40.91730294390658,38.48705818723701,1.0998878,11173.125616096768,500.0,300000.0 
 07/21  11:20:00,29.535,22.45857436002026,0.014604340159791755,98886.0,22.413875457173864,23.508995854600113,23.404104100544605,17301.357749043917,0.0,0.0,0.0,98211.84869990057,0.0,0.0,0.0,0.0,10312583.741780581,0.0,0.0,16.27723744248312,16.27723744248312,0.0,0.0,38.53004768402659,38.53004768402659,0.0,6551.100772120186,17301.357749043917,16.27723744248312,6.669999999999998,0.4304198064342289,23852.458521164102,38.53004768402659,43.71814940654063,1.0998878,43.820441982979868,41.00703437364556,1.0998878,12934.72871080399,500.0,300000.0,41.00703437364556,38.566552564181787,1.0998878,11220.190783707732,500.0,300000.0 
 07/21  11:30:00,29.71,22.507364302707516,0.014604659607336233,98886.0,22.460710596582527,23.550362756693838,23.428654555519296,17438.486632298464,0.0,0.0,0.0,98556.93657738653,0.0,0.0,0.0,0.0,10381595.235686418,0.0,0.0,16.261873259487567,16.261873259487567,0.0,0.0,38.599840498647719,38.599840498647719,0.0,6605.907877368232,17438.486632298464,16.261873259487567,6.67,0.4345249029048109,24044.394509666694,38.599840498647719,43.82968984359989,1.0998878,43.94429131671543,41.11548037596459,1.0998878,13005.546004556401,500.0,300000.0,41.11548037596459,38.66238117589777,1.0998878,11278.199628194789,500.0,300000.0 
 07/21  11:40:00,29.885,22.556060076792887,0.014604979000512563,98886.0,22.51502233652062,23.59729705150042,23.458319053665745,17452.699060890136,0.0,0.0,0.0,98780.84613970653,0.0,0.0,0.0,0.0,10402357.239071124,0.0,0.0,16.26970526796875,16.26970526796875,0.0,0.0,38.703366652249979,38.703366652249979,0.0,6621.435948527174,17452.699060890136,16.26970526796875,6.669999999999998,0.4345248917073651,24074.13500941731,38.703366652249979,43.939684795286328,1.0998878,44.04168922290718,41.20095053058856,1.0998878,13060.38421219729,500.0,300000.0,41.20095053058856,38.73824840034265,1.0998878,11322.349397422411,500.0,300000.0 
 07/21  11:50:00,30.060000000000004,22.604662108735288,0.014605299225390821,98886.0,22.57486186454282,23.648797397433243,23.492693318616209,17491.337369754285,0.0,0.0,0.0,98921.76611711362,0.0,0.0,0.0,0.0,10426794.24534451,0.0,0.0,16.29099712688292,16.29099712688292,0.0,0.0,38.770040012078428,38.770040012078428,0.0,6641.806333244016,17491.337369754285,16.29099712688292,6.67,0.4345248917073652,24133.1437029983,38.770040012078428,44.01919302094377,1.0998878,44.12094248423433,41.270658567857399,1.0998878,13104.268675745485,500.0,300000.0,41.270658567857399,38.80041446939857,1.0998878,11357.02383011249,500.0,300000.0 
 07/21  12:00:00,30.235000000000004,22.653161795003464,0.014605613684446533,98886.0,22.62064709285722,23.68795380137866,23.515871103638444,17637.6847073873,0.0,0.0,0.0,99233.57206372747,0.0,0.0,0.0,0.0,10500579.308890554,0.0,0.0,16.27662303016687,16.27662303016687,0.0,0.0,38.828802060858418,38.828802060858418,0.0,6699.254379533377,17637.6847073873,16.27662303016687,6.669999999999998,0.43881489498835365,24336.939086920676,38.828802060858418,44.12228220612481,1.0998878,44.237262473691888,41.372439473599417,1.0998878,13171.112563897432,500.0,300000.0,41.372439473599417,38.890348833368239,1.0998878,11411.488673201051,500.0,300000.0 
 07/21  12:10:00,30.375,22.691907521798379,0.01460587398197889,98886.0,22.608555671811904,23.66465451566887,23.477613187665548,17651.409300314128,0.0,0.0,0.0,99484.96108411372,0.0,0.0,0.0,0.0,10520734.817938563,0.0,0.0,16.284112414059515,16.284112414059515,0.0,0.0,38.929280477463588,38.929280477463588,0.0,6714.614672975525,17651.409300314128,16.284112414059515,6.67,0.43881488054901948,24366.02397328965,38.929280477463588,44.22908681962646,1.0998878,44.33068733591134,41.45415479502779,1.0998878,13224.947540727031,500.0,300000.0,41.45415479502779,38.962519425720447,1.0998878,11455.370861053514,500.0,300000.0 
 07/21  12:20:00,30.515,22.730585131973375,0.01460612834986422,98886.0,22.62255668547929,23.66727017314932,23.462009517927073,17628.897072645006,0.0,0.0,0.0,99535.4350411947,0.0,0.0,0.0,0.0,10496452.434382495,0.0,0.0,16.27182822979231,16.27182822979231,0.0,0.0,38.99220425234925,38.99220425234925,0.0,6713.296298076556,17628.897072645006,16.27182822979231,6.67,0.43881488054901948,24342.19337072156,38.99220425234925,44.286827246635329,1.0998878,44.38034343802844,41.497940956902528,1.0998878,13251.93477298292,500.0,300000.0,41.497940956902528,39.00181583195018,1.0998878,11476.012651831772,500.0,300000.0 
 07/21  12:30:00,30.655,22.769203210209029,0.014606383672346372,98886.0,22.66180492408731,23.69907023752949,23.47682469545771,17604.96289194095,0.0,0.0,0.0,99420.53694969956,0.0,0.0,0.0,0.0,10484978.68157634,0.0,0.0,16.258768194827036,16.258768194827036,0.0,0.0,39.01162490053523,39.01162490053523,0.0,6706.894766373377,17604.96289194095,16.258768194827036,6.67,0.43881488054901948,24311.85765831433,39.01162490053523,44.29964963319331,1.0998878,44.3939702565216,41.51052137734374,1.0998878,13256.74562046924,500.0,300000.0,41.51052137734374,39.01407662950752,1.0998878,11477.482127949992,500.0,300000.0 
 07/21  12:40:00,30.795,22.807762567411268,0.014606639651338568,98886.0,22.705644267082538,23.736509731017546,23.499760054833389,17608.764167302506,0.0,0.0,0.0,99288.10673322053,0.0,0.0,0.0,0.0,10491834.145832718,0.0,0.0,16.260842420824618,16.260842420824618,0.0,0.0,39.018026415537928,39.018026415537928,0.0,6708.90924253836,17608.764167302506,16.260842420824618,6.669999999999998,0.4388148805490194,24317.673409840867,39.018026415537928,44.3073161209654,1.0998878,44.403724975677068,41.519751559282067,1.0998878,13259.157196587821,500.0,300000.0,41.519751559282067,39.02343192659659,1.0998878,11476.906907165374,500.0,300000.0 
 07/21  12:50:00,30.935000000000004,22.846267568996436,0.014606893704819983,98886.0,22.747632836291318,23.770997667918139,23.52061807885114,17627.237796154157,0.0,0.0,0.0,99199.19146040984,0.0,0.0,0.0,0.0,10504477.937861007,0.0,0.0,16.27092281867208,16.27092281867208,0.0,0.0,39.03053953007473,39.03053953007473,0.0,6716.747860626961,17627.237796154157,16.27092281867208,6.669999999999998,0.4388148805490194,24343.98565678112,39.03053953007473,44.32555236100531,1.0998878,44.42289018972555,41.53712132237982,1.0998878,13267.411837999965,500.0,300000.0,41.53712132237982,39.0398423381387,1.0998878,11481.317555686179,500.0,300000.0 
 07/21  13:00:00,31.075000000000004,22.884709198928307,0.014607149130979708,98886.0,22.78854496190169,23.8039862514599,23.540281071479936,17648.63568787677,0.0,0.0,0.0,99146.67412592298,0.0,0.0,0.0,0.0,10517495.730676596,0.0,0.0,16.282598941627705,16.282598941627705,0.0,0.0,39.05047010078668,39.05047010078668,0.0,6726.4091536964419,17648.63568787677,16.282598941627705,6.67,0.43881488054901948,24375.04484157321,39.05047010078668,44.35223855441237,1.0998878,44.4499088766819,41.56129051307683,1.0998878,13280.512485398083,500.0,300000.0,41.56129051307683,39.06213510380928,1.0998878,11489.944477921845,500.0,300000.0 
 07/21  13:10:00,31.1625,22.908702579662525,0.014607306028426737,98886.0,22.889892255557294,23.901807887609058,23.624551882638728,17670.85081488136,0.0,0.0,0.0,99175.82540007876,0.0,0.0,0.0,0.0,10531010.77554652,0.0,0.0,16.294721058151283,16.294721058151283,0.0,0.0,39.07357142154901,39.07357142154901,0.0,6736.706306202809,17670.85081488136,16.294721058151283,6.67,0.43881488054901948,24407.55712108417,39.07357142154901,44.38241155766747,1.0998878,44.4802428941906,41.588023680015549,1.0998878,13297.067507534342,500.0,300000.0,41.588023680015549,39.08612494967301,1.0998878,11502.55698161806,500.0,300000.0 
 07/21  13:20:00,31.25,22.932681533947528,0.014607469744988614,98886.0,22.96853787464152,23.97734216976703,23.691147693473839,17751.379790157487,0.0,0.0,0.0,99326.3275265637,0.0,0.0,0.0,0.0,10590983.460421816,0.0,0.0,16.338663732414689,16.338663732414689,0.0,0.0,39.09830663292565,39.09830663292565,0.0,6767.8329228117859,17751.379790157487,16.338663732414689,6.669999999999998,0.43881488054901948,24519.212712969274,39.09830663292565,44.43143275902176,1.0998878,44.5369572724138,41.637566661002917,1.0998878,13330.038228668069,500.0,300000.0,41.637566661002917,39.12984337925797,1.0998878,11529.335537275008,500.0,300000.0 
 07/21  13:30:00,31.337500000000003,22.956629598822155,0.014607625974754164,98886.0,23.00545617785685,24.00976084055798,23.716020883812999,17943.678161171312,0.0,0.0,0.0,99817.74316862926,0.0,0.0,0.0,0.0,10688677.477810912,0.0,0.0,16.34511179258579,16.34511179258579,0.0,0.0,39.158243822268548,39.158243822268548,0.0,6842.497789702774,17943.678161171312,16.34511179258579,6.67,0.4432734312245266,24786.175950874087,39.158243822268548,44.549436601460097,1.0998878,44.66779219496008,41.751184985038687,1.0998878,13409.19207410355,500.0,300000.0,41.751184985038687,39.22897072914214,1.0998878,11595.958240215148,500.0,300000.0 
 07/21  13:40:00,31.425,22.980554360083706,0.014607784460977699,98886.0,23.04197860283416,24.039576622100488,23.73693465489083,17971.994758650515,0.0,0.0,0.0,100221.57479464129,0.0,0.0,0.0,0.0,10714029.106716926,0.0,0.0,16.360408648873475,16.360408648873475,0.0,0.0,39.274534706701427,39.274534706701427,0.0,6865.273879174215,17971.994758650515,16.360408648873475,6.670000000000002,0.4432734132669793,24837.26863782473,39.274534706701427,44.676840556562037,1.0998878,44.779553585416888,41.84827991307246,1.0998878,13476.62158981243,500.0,300000.0,41.84827991307246,39.31378507166978,1.0998878,11652.4186128269,500.0,300000.0 
 07/21  13:50:00,31.512500000000004,23.004464978351398,0.014607947109499082,98886.0,23.069253413573706,24.063522677931276,23.75396561505409,18116.389806511663,0.0,0.0,0.0,100708.1789037946,0.0,0.0,0.0,0.0,10784332.493768096,0.0,0.0,16.339547520107375,16.339547520107375,0.0,0.0,39.347394413294988,39.347394413294988,0.0,6924.864846347913,18116.389806511663,16.339547520107375,6.669999999999998,0.4477970877736929,25041.254652859578,39.347394413294988,44.79406886335805,1.0998878,44.90930451421863,41.960900460599138,1.0998878,13555.379048834922,500.0,300000.0,41.960900460599138,39.411995235024367,1.0998878,11718.670800837624,500.0,300000.0 
